label,group,solver,oracle,seed,budget,episodes_per_entry,iteration,population,exploitability,entropy0,entropy1,value,empirical_value,oracle_seconds,wall_seconds,evaluation_episodes
uniform_s2,uniform,uniform,q_learning,2,5000,2000,7,8,0.16666666666666666,1.945910149055313,1.945910149055313,-0.04166666666666667,-0.04423469387755101,0.4224474460006604,0.4384974210006476,98000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,8,9,0.14583333333333331,2.0794415416798357,2.0794415416798357,-0.03971354166666668,-0.042351562499999995,0.43097661300089385,0.4498273849985708,128000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,9,10,0.16666666666666663,2.1972245773362196,2.1972245773362196,-0.04578189300411524,-0.04766049382716049,0.4191844590004621,0.43939318399861804,162000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,10,11,0.18333333333333332,2.3025850929940455,2.3025850929940455,-0.05541666666666669,-0.05664,0.4186104010004783,0.4421421469996858,200000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,11,12,0.16666666666666663,2.3978952727983707,2.3978952727983707,-0.05681818181818183,-0.055904958677685954,0.4703470540007402,0.4994343159996788,242000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,12,13,0.15277777777777776,2.484906649788001,2.484906649788001,-0.05468750000000001,-0.05241666666666666,0.43444556100075715,0.46463632799896004,288000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.0495,0.4370457719996921,0.44654302400158485,2000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.005375000000000019,0.44482519700068224,0.45183790599912754,8000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.041666666666666644,-0.03483333333333333,0.41802210100104276,0.42664093600069464,18000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,4,5,0.3125,1.3862943611198906,1.3862943611198906,-0.05989583333333334,-0.056,0.49850336800045625,0.5087502240003232,32000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,5,6,0.2166666666666667,1.6094379124341005,1.6094379124341005,-0.061666666666666675,-0.0547,0.41115200800049934,0.423178065000684,50000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,6,7,0.20833333333333331,1.7917594692280547,1.7917594692280547,-0.054398148148148154,-0.04309722222222222,0.42348271000082605,0.43813732099988556,72000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,7,8,0.16666666666666663,1.945910149055313,1.945910149055313,-0.04676870748299321,-0.03652040816326531,0.4139996339999925,0.43017792600039684,98000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,8,9,0.1875,2.0794415416798357,2.0794415416798357,-0.051432291666666685,-0.043546875000000006,0.4367033030011953,0.45525733000067703,128000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,9,10,0.20370370370370366,2.1972245773362196,2.1972245773362196,-0.06121399176954734,-0.053728395061728385,0.5353283630010992,0.5569636580003134,162000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,10,11,0.23333333333333334,2.3025850929940455,2.3025850929940455,-0.06541666666666669,-0.05921,0.668131980999533,0.7059577820000413,200000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,11,12,0.21212121212121215,2.3978952727983707,2.3978952727983707,-0.060950413223140515,-0.05554132231404959,0.6510129300004337,0.6939514920013607,242000
uniform_s3,uniform,uniform,q_learning,3,5000,2000,12,13,0.19444444444444442,2.484906649788001,2.484906649788001,-0.054687500000000014,-0.05006597222222222,0.6904280750004546,0.7349199969994515,288000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.17049999999999998,0.5206483940000908,0.5358761469997262,2000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.007500000000000007,0.46813523299897497,0.4749872390002565,8000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.04166666666666666,-0.040777777777777795,0.4639186240001436,0.4724173110007541,18000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,4,5,0.3541666666666667,1.3862943611198906,1.3862943611198906,-0.0703125,-0.0665625,0.42466766399957123,0.4363891100001638,32000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,5,6,0.2833333333333334,1.6094379124341005,1.6094379124341005,-0.07500000000000002,-0.07254,0.44146014800026023,0.45499057799861475,50000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,6,7,0.2361111111111111,1.7917594692280547,1.7917594692280547,-0.06828703703703705,-0.06765277777777778,0.41805136100083473,0.432029435000004,72000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,7,8,0.20238095238095238,1.945910149055313,1.945910149055313,-0.05527210884353742,-0.05394897959183673,0.4418209220002609,0.4589486990007572,98000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,8,9,0.20833333333333331,2.0794415416798357,2.0794415416798357,-0.041015625000000014,-0.03690625,0.4182519250007317,0.43671966799956863,128000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,9,10,0.22222222222222224,2.1972245773362196,2.1972245773362196,-0.02932098765432099,-0.025604938271604934,0.4113671670002077,0.43251415399936377,162000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,10,11,0.2,2.3025850929940455,2.3025850929940455,-0.03041666666666669,-0.031110000000000002,0.4394420410008024,0.46444335500018497,200000
